June 20	 2002	1.044386
June 21	 2002	1.036377
June 24	 2002	1.031885
June 25	 2002	1.030609
June 26	 2002	1.021138
June 27	 2002	1.01776
June 28	 2002	1.011378
July 1	 2002	1.00776
July 2	 2002	1.008675
July 3	 2002	1.013685
July 4	 2002	1.020044
July 5	 2002	1.022181
July 9	 2002	1.009795
July 10	 2002	1.008624
July 11	 2002	1.010458
July 12	 2002	1.012248
July 15	 2002	1.006391
July 17	 2002	0.992654
July 18	 2002	0.991031
July 19	 2002	0.988973
July 22	 2002	0.991228
July 23	 2002	0.99231
July 24	 2002	1.008522
July 25	 2002	1.003311
July 26	 2002	0.996214
July 30	 2002	1.018952
July 31	 2002	1.01657
August 1	 2002	1.02328
August 2	 2002	1.016054
August 5	 2002	1.013839
August 6	 2002	1.018589
August 7	 2002	1.035518
August 8	 2002	1.027063
August 9	 2002	1.034875
August 12	 2002	1.029124
August 13	 2002	1.022025
August 14	 2002	1.015744
August 15	 2002	1.021659
August 16	 2002	1.018434
August 19	 2002	1.015744
August 20	 2002	1.023961
August 21	 2002	1.020981
August 22	 2002	1.02119
August 23	 2002	1.032631
August 26	 2002	1.028119
August 27	 2002	1.029866
August 28	 2002	1.01688
August 29	 2002	1.021659
August 30	 2002	1.01528
September 2	 2002	1.018278
September 3	 2002	1.016054
September 4	 2002	1.003059
September 5	 2002	1.008014
September 6	 2002	1.008929
September 9	 2002	1.019212
September 11	 2002	1.027644
September 12	 2002	1.026905
September 13	 2002	1.018745
September 16	 2002	1.028542
September 17	 2002	1.033058
September 18	 2002	1.026009
September 19	 2002	1.023961
September 20	 2002	1.013017
September 23	 2002	1.019992
September 24	 2002	1.023803
September 25	 2002	1.023175
September 26	 2002	1.024013
September 27	 2002	1.023541
September 30	 2002	1.019004
October 1	 2002	1.011583
October 2	 2002	1.018278
October 3	 2002	1.013736
October 4	 2002	1.012453
October 7	 2002	1.021085
October 8	 2002	1.017346
October 9	 2002	1.021607
October 10	 2002	1.009591
October 11	 2002	1.014559
October 14	 2002	1.012812
October 15	 2002	1.013171
October 16	 2002	1.01942
October 17	 2002	1.019368
October 18	 2002	1.02976
October 22	 2002	1.027327
October 23	 2002	1.025694
October 24	 2002	1.025063
October 25	 2002	1.022704
October 28	 2002	1.023856
October 29	 2002	1.015538
October 30	 2002	1.01776
October 31	 2002	1.015796
November 5	 2002	1.003059
November 6	 2002	1.001151
November 7	 2002	0.997606
November 8	 2002	0.991031
